program_name,account_id,account_name,region,incorporated_country,Access,GRI,secondary_expansion,ticker,Symbol_1,Year,Market_Cap,Employee_Count,ebitda,Revenue,grossProfit,netIncome,reportedCurrency,cashAndCashEquivalents,shortTermInvestments,longTermInvestments,totalAssets,totalLiabilities,totalInvestments,totalDebt,totalEquity
Climate Change,846,AptarGroup,USA,USA,Public,Containers & Packaging,"Carbon Action,Plastics & Glass & Packaging",ATR US,ATR,2016,4596941700,0,470536000,2330934000,832864000,205590000,USD,466287000,0,4241000,2606785000,1432543000,4241000,946553000,1174242000
Climate Change,865,Apple Inc.,USA,USA,Public,Technology Hardware & Equipment,"Benchmark,FTSE All-World,Global 500,CCGR1000,Carbon Action,S&P 500",AAPL US,AAPL,2016,613796890240,116000,70529000000,215639000000,84263000000,45687000000,USD,20484000000,46671000000,170430000000,321686000000,193437000000,217101000000,87032000000,128249000000
Climate Change,868,Applied Materials Inc.,USA,USA,Public,Semiconductors & Semiconductors Equipment,"Benchmark,FTSE All-World,Global 500,Carbon Action,CCGR1000,S&P 500",AMAT US,AMAT,2016,34787060000,0,2557000000,10825000000,4511000000,1721000000,USD,3406000000,343000000,929000000,14588000000,7371000000,1272000000,3343000000,7217000000
Climate Change,894,Arcadis,Benelux,Netherlands,Public,Construction & Engineering,Benelux,ARCAD NA,ARCAD.AS,2016,1101623922,,197883000,3328762000,2467972000,64154000,EUR,260032000,6156000,19230000,2868488000,1866772000,25386000,756608000,999069000
Supply Chain,895,Arcadyan Germany Technology,China,Taiwan,Public,Technology Hardware & Equipment,,3596 TT,3596.TW,2016,10769960169,,1693460000,23910479000,3865844000,1357473000,TWD,2530846000,61312000,624365000,15217137000,6121974000,685677000,11865000,8701278000
Climate Change,898,Arcelor Mittal South Africa Ltd,Africa,South Africa,Public,"Mining - Iron, Aluminum, Other Metals",Self selected companies climate change,ACL SJ,ACL.JO,2016,4613821585,,-637000000,32737000000,14256000000,-4706000000,ZAR,1499000000,46000000,4700000000,30646000000,17103000000,4746000000,2144000000,13543000000
Climate Change,902,ARC Resources Ltd.,Canada,Canada,Public,Oil & Gas,"Benchmark,CCGR1000,Fossil Fuels,Canada,Carbon Action,CCGR1800",ARX CN,ARX.TO,2016,8211425533,,477000000,1063500000,447600000,201300000,CAD,222200000,450000000,36500000,5990500000,2505700000,486500000,1026000000,3484800000
Climate Change,904,ArcelorMittal,Benelux,Luxembourg,Public,"Mining - Iron, Aluminum, Other Metals","Benchmark,Carbon Action,France,Euro,Benelux,Iberia,Spain,Mining & Metals,CCGR1000",MT NA,MT.AS,2016,21463961869,,6760000000,56791000000,6363000000,1779000000,USD,2615000000,0,4297000000,75142000000,42817000000,4297000000,13674000000,32325000000
Climate Change,912,Archer Daniels Midland,USA,USA,Public,"Forest and Paper Products - Forestry, Timber, Pulp and Paper, Rubber","Benchmark,FTSE All-World,Global 500,CCGR1000,Agriculture,Carbon Action,S&P 500",ADM US,ADM,2016,26157450000,31800,2940000000,62346000000,3684000000,1279000000,USD,619000000,296000000,4684000000,39769000000,22564000000,0,6931000000,17205000000
Climate Change,943,ARKEMA,France,France,Public,Chemicals,"Benchmark,Carbon Action,CCGR1800,France,CCGR1000,Chemicals",AKE FP,AKE.PA,2016,7011263263,,1285000000,7535000000,1647000000,427000000,EUR,623000000,10000000,58000000,9050000000,4801000000,68000000,2105000000,4204000000
Climate Change,950,ARM Holdings,United Kingdom,United Kingdom,Public,Semiconductors & Semiconductors Equipment,"Benchmark,FTSE 600,FTSE All-World,Euro,FTSE 100,CCGR1000,FTSE 350,Global 500,Carbon Action,FTSE 725",ARM LN,ARM.L,2016,,,,,,,EUR,,,,,,,,
Climate Change,983,Aryzta AG,DACH,Switzerland,Public,Food & Beverage Processing,"Benchmark,Ireland,Agriculture,Carbon Action,DACH",ARYN VX,ARYN.SW,2016,857098171,,596764000,3878871000,846700000,67008000,EUR,647724000,0,491446000,6931151000,3743380000,491446000,2367341000,3187771000
Climate Change,992,"Asahi Group Holdings, Ltd.",Japan,Japan,Public,Food & Beverage Processing,"Benchmark,FTSE All-World,Carbon Action,Japan,CCGR1800,CCGR1000,Agriculture",2502 JP,2502.T,2016,1690510662990,,213102000000,1706901000000,608728000000,89221000000,JPY,48459000000,3428000000,336556000000,2086381000000,1240276000000,339984000000,570360000000,836354000000
Climate Change,993,"Asahi Glass Co., Ltd.",Japan,Japan,Public,Building Products,"Benchmark,Carbon Action,Japan,CCGR1000,Plastics & Glass & Packaging",5201 JP,5201.T,2016,920434700000,,196767000000,1282570000000,348947000000,47438000000,JPY,147325000000,0,269105000000,1981451000000,812708000000,269105000000,433967000000,1095438000000
Climate Change,994,Asahi Kasei Corporation,Japan,Japan,Public,Chemicals,"Benchmark,Carbon Action,Japan,CCGR1800,CCGR1000,Chemicals",3407 JP,3407.T,2016,1423882636000,,274260000000,1882991000000,586736000000,115001000000,JPY,145289000000,-18918000000,303055000000,2254500000000,1086385000000,284137000000,402831000000,1151344000000
Climate Change,1017,Ashland Global Holdings Inc,USA,USA,Public,Chemicals,"Benchmark,Carbon Action,CCGR1800,CCGR1000,Chemicals",ASH US,ASH,2016,3324441179,11000,645000000,4948000000,1627000000,-29000000,USD,1188000000,0,57000000,9697000000,6532000000,57000000,3244000000,2983000000
Climate Change,1042,Asian Paints,India,India,Public,Chemicals,"Benchmark,Emerging Markets,India",APNT IN,APNT.BO,2016,,,,,,,USD,,,,,,,,
Climate Change,1046,Asics Corporation,Japan,Japan,Public,"Textiles, Apparel, Footwear and Luxury Goods","Benchmark,Japan",7936 JP,7936.T,2016,443236705000,,33664000000,399141000000,176543000000,15566000000,JPY,64485000000,3947000000,7552000000,342812000000,141607000000,11499000000,62908000000,200116000000
Climate Change,1051,Astellas Pharma Inc.,Japan,Japan,Public,"Pharmaceuticals, Biotechnology & Life Sciences","Benchmark,FTSE All-World,Global 500,Carbon Action,Japan,CCGR1800,CCGR1000",4503 JP,4503.T,2016,3421652883000,,347536000000,1311665000000,991162000000,218701000000,JPY,340923000000,13554000000,51031000000,1820901000000,549091000000,64585000000,0,1271810000000
Climate Change,1065,Assa Abloy,Nordics,Sweden,Public,Building Products,"Benchmark,FTSE All-World,Global 500,Nordic,Euro,CCGR1000",ASSAB SS,ASSAB.ST,2016,,,,,,,JPY,,,,,,,,
Climate Change,1069,Aspen Pharmacare Holdings,Africa,South Africa,Public,"Pharmaceuticals, Biotechnology & Life Sciences","Benchmark,Emerging Markets,CCGR1800,South Africa,CCGR1000",APN SJ,APN.JO,2016,129425912000,,9700000000,41200000000,19900000000,5100000000,ZAR,10700000000,0,0,116300000000,73200000000,0,47800000000,43100000000
Climate Change,1076,Assicurazioni Generali Spa,Southern Europe,Italy,Public,"Banks, Diverse Financials, Insurance","Benchmark,FTSE All-World,Global 500,CCGR1800,Euro,Italy",G IM,G.MI,2016,22006190428,,4549000000,79827000000,79827000000,2081000000,EUR,7533000000,313933000000,362943000000,521184000000,495516000000,676876000000,15144000000,24545000000
Climate Change,1085,Associated British Foods,United Kingdom,United Kingdom,Public,Food & Beverage Processing,"Benchmark,FTSE 600,FTSE All-World,Global 500,FTSE 100,CCGR1000,Agriculture,Carbon Action,FTSE 725,FTSE 350,Euro",ABF LN,ABF.L,2016,21687204946,,1521000000,13399000000,3141000000,818000000,GBP,555000000,105000000,264000000,11376000000,4254000000,264000000,885000000,7122000000
Supply Chain,1092,PLZ Aeroscience,USA,USA,Public,Chemicals,,,unknown,2016,,,,,,,,,,,,,,,
Climate Change,1097,Atkins,United Kingdom,United Kingdom,Public,Professional Services,"FTSE 600,FTSE 725,FTSE 350,FTSE 250",ATK LN,ATK.L,2016,,,,,,,GBP,,,,,,,,
Climate Change,1104,AstraZeneca,United Kingdom,United Kingdom,Public,"Pharmaceuticals, Biotechnology & Life Sciences","Benchmark,FTSE 600,FTSE All-World,Global 500,Nordic,Euro,FTSE 100,CCGR1000,Carbon Action,FTSE 725,FTSE 350",AZN LN,AZN.L,2016,56134375000,,7293000000,23002000000,18876000000,3499000000,USD,5018000000,884000000,-58000000,62526000000,45857000000,826000000,16808000000,14854000000
Climate Change,1106,ASUSTeK Computer Inc,China,Taiwan,Public,Technology Hardware & Equipment,"Benchmark,Emerging Markets,Carbon Action,Asia ex-JICK",2357 TT,2357.TW,2016,196831400000,,25948175000,466802706000,66227367000,19202737000,TWD,87692669000,6484097000,52419231000,364219926000,180002712000,58903328000,4246618000,181485483000
Climate Change,1109,ASX,Australia & NZ,Australia,Public,"Banks, Diverse Financials, Insurance","Benchmark,Australia,Australasia,ASX 200,ASX 100",ASX AU,ASX.AX,2016,9620483488,,735100000,746300000,704500000,426200000,AUD,3276400000,3796400000,424800000,10451600000,6627500000,4221200000,6088200000,3824100000
Climate Change,1113,AT&T Inc.,USA,USA,Public,Telecommunication Services,"Benchmark,FTSE All-World,Global 500,Carbon Action,S&P 500,CCGR1000",T US,T,2016,197768100000,268000,50930000000,163786000000,86902000000,12976000000,USD,5788000000,245000000,1674000000,403821000000,279711000000,1674000000,123513000000,124110000000
Climate Change,1115,Atea ASA,Nordics,Norway,Public,Software & Services,Nordic,ATEA NO,ATEA.OL,2016,8409668284,,1135000000,31187000000,6938000000,512000000,NOK,880000000,3000000,7000000,13456000000,10256000000,3000000,1230000000,3200000000
Supply Chain,1133,AUGHTON AUTOMATION,United Kingdom,United Kingdom,Public,Construction & Engineering,,0252507D LN,0252507D.L,2016,,,,,,,NOK,,,,,,,,
Climate Change,1134,Atlantia,Southern Europe,Italy,Public,Ground Transportation - Highways & Railtracks,"Benchmark,FTSE All-World,Global 500,CCGR1800,Euro,Italy,CCGR1000",ATL IM,ATL.MI,2016,,,3280925000,6179711000,4326001000,1121838000,EUR,3577312000,516386000,971200000,38780861000,28772256000,1487586000,17164489000,7223908000
Climate Change,1149,Atos SE,France,France,Public,Software & Services,"Benchmark,France",ATO FP,ATO.PA,2016,8002361023,,1411800000,12137700000,1625400000,578800000,EUR,2016500000,10000000,157100000,13400300000,8565100000,157100000,1688300000,4835200000
Climate Change,1152,ATS Automation Tooling Systems,Canada,Canada,Public,Electrical Equipment and Machinery,Self selected companies climate change,ATA CN,ATA.TO,2016,,,116257000,1039640000,258692000,39553000,CAD,170034000,0,0,1367463000,716910000,0,323698000,650338000
Climate Change,1158,AU Optronics,China,Taiwan,Public,Technology Hardware & Equipment,"Benchmark,Emerging Markets,Carbon Action,CCGR1000",2409 TT,2409.TW,2016,113563200000,,52031000000,329089000000,34491000000,7819000000,TWD,80191000000,626000000,8209000000,429769000000,230135000000,8209000000,124790000000,199634000000
Climate Change,1164,Auckland International Airport,Australia & NZ,New Zealand,Public,Air Transportation - Airport Services,"Benchmark,Australasia,New Zealand,NZX 50",AIA NZ,AIA.NZ,2016,7438831300,,489900000,548000000,548000000,262400000,NZD,52600000,700000,1191700000,6141500000,2260800000,1192400000,1886900000,3880700000
Supply Chain,1179,Guala Closures Group,Southern Europe,Italy,Public,Containers & Packaging,,,unknown,2016,,,,,,,,,,,,,,,
Climate Change,1187,Australia and New Zealand Banking Group,Australia & NZ,Australia,Public,"Banks, Diverse Financials, Insurance","Benchmark,FTSE All-World,Global 500,New Zealand,NZX 50,Australasia,ASX 200,ASX 100,CCGR1800,Australia",ANZ AU,ANZ.AX,2016,92443320691,,24498000000,20413000000,20413000000,5709000000,AUD,72922000000,35656000000,202069000000,914869000000,856942000000,237725000000,133911000000,57927000000
Climate Change,1193,ams AG,DACH,Austria,Public,Semiconductors & Semiconductors Equipment,DACH,AMS SW,AMS.SW,2016,3185501430,,134142000,549941000,288091000,102898000,EUR,179575000,45036000,-24948000,1422988000,755432000,20088000,472288000,667556000
Climate Change,1198,"Autodesk, Inc.",USA,USA,Public,Software & Services,"Benchmark,FTSE All-World,S&P 500",ADSK US,ADSK,2016,16348809000,9500,147100000,2504100000,2133400000,-326000000,USD,1353000000,897900000,532300000,5515300000,3891200000,1430200000,1487700000,1624100000
Climate Change,1203,"Automatic Data Processing, Inc.",USA,USA,Public,Software & Services,"Benchmark,FTSE All-World,Global 500,S&P 500,CCGR1000",ADP US,ADP,2016,46035162000,57000,2252900000,11290500000,4450200000,1492500000,USD,3214600000,23500000,7800000,43670000000,39188400000,31300000,2007700000,4481600000
Supply Chain,1213,Avaya,USA,USA,Public,Software & Services,,3414924Q US,3414924Q,2016,,,,,,,USD,,,,,,,,
Climate Change,1219,AvalonBay Communities,USA,USA,Public,Real Estate,"Benchmark,FTSE All-World,Global 500,S&P 500,CCGR1000",AVB US,AVB,2016,24329971967,3071,1385994000,2045255000,1366803000,1034002000,USD,214994000,0,175116000,17867271000,7688089000,175116000,7030880000,10171416000
Climate Change,1224,Aveng Ltd,Africa,South Africa,Public,Construction & Engineering,Self selected companies climate change,AEG SJ,AEG.JO,2016,950098912,,-4876000000,23456000000,-3135000000,-6708000000,ZAR,1996000000,2000000,597000000,17687000000,11629000000,599000000,3066000000,6050000000
Climate Change,1227,Avery Dennison Corporation,USA,USA,Public,Containers & Packaging,"Benchmark,Carbon Action,S&P 500,CCGR1000,Chemicals",AVY US,AVY,2016,6201048149,0,717100000,6086500000,1699700000,320700000,USD,195100000,17600000,100000,4396400000,3470900000,17700000,1292500000,925500000
Climate Change,1268,Aviva plc,United Kingdom,United Kingdom,Public,"Banks, Diverse Financials, Insurance","Benchmark,FTSE 600,FTSE All-World,CCGR1000,FTSE 100,Global 500,FTSE 725,FTSE 350,Euro",AV/ LN,AV.L,2016,19757384392,,-527000000,40151000000,40151000000,703000000,GBP,38708000000,2787000000,59068000000,440419000000,9653000000,61855000000,11976000000,19551000000
Climate Change,1271,"Avon Products, Inc.",USA,USA,Public,"Consumer Durables, Household and Personal Products",Self selected companies climate change,AVP US,AVP,2016,,,267500000,5717700000,3460700000,-107600000,USD,654400000,0,0,3418900000,4266900000,0,1893900000,-848000000
Climate Change,1287,AXA Group,France,France,Public,"Banks, Diverse Financials, Insurance","Benchmark,FTSE All-World,Global 500,CCGR1800,France,Euro,CCGR1000",CS FP,CS.PA,2016,58151760000,,-712000000,127031000000,127031000000,5829000000,EUR,26314000000,5909000000,33314000000,892783000000,805400000000,39223000000,47478000000,87383000000
Climate Change,1290,Axel Springer SE,DACH,Germany,Public,Media,"Benchmark,DACH",SPR GR,SPR.DE,2016,,,,,,,EUR,,,,,,,,
Climate Change,1318,B2W Companhia Global do Varejo,South America,Brazil,Public,Retailing,"Benchmark,Brazil",BTOW3 BZ,BTOW3.SA,2016,,,,,,,EUR,,,,,,,,
Climate Change,1321,Axis Bank,India,India,Public,"Banks, Diverse Financials, Insurance","Emerging Markets,India",AXSB IN,AXSB.BO,2016,,,,,,,EUR,,,,,,,,
Climate Change,1323,Balfour Beatty,United Kingdom,United Kingdom,Public,Construction & Engineering,"FTSE 600,FTSE 725,FTSE 350,FTSE 250",BBY LN,BBY.L,2016,1850031999,,-37000000,6923000000,284000000,2000000,GBP,769000000,1000000,813000000,4777000000,4015000000,814000000,973000000,762000000
Climate Change,1328,Ball Corporation,USA,USA,Public,Containers & Packaging,"Benchmark,Carbon Action,S&P 500,Mining & Metals,CCGR1000",BLL US,BLL,2016,13113882720,,1144000000,9116000000,1765000000,263000000,USD,597000000,0,204000000,16378000000,12876000000,204000000,7532000000,3608000000
Climate Change,1344,BAE Systems,United Kingdom,United Kingdom,Public,Aerospace & Defense,"Benchmark,FTSE 600,FTSE All-World,Global 500,CCGR1000,Carbon Action,FTSE 725,FTSE 350,Euro,FTSE 100",BA/ LN,BA.L,2016,18797038611,,1767000000,17790000000,10578000000,913000000,GBP,2769000000,53000000,512000000,22976000000,19512000000,565000000,4425000000,3464000000
Climate Change,1356,"Baker Hughes, a GE Company",USA,USA,Public,Oil & Gas,"Benchmark,FTSE All-World,Global 500,S&P 500,CCGR1000",BHGE UN,BHGE,2016,,,,,,,GBP,,,,,,,,
Climate Change,1395,Banco Bradesco S/A,South America,Brazil,Public,"Banks, Diverse Financials, Insurance","Benchmark,Emerging Markets,Global 500,CCGR1800,Brazil",BBDC3 BZ,BBDC3.SA,2016,65231989067,,126501511000,96371930000,96371930000,17894249000,BRL,30890164000,113118554000,395673511000,1192029656000,1086550449000,508792065000,212278809000,105479207000
Climate Change,1397,Banco Comercial Português SA,Southern Europe,Portugal,Public,"Banks, Diverse Financials, Insurance","Benchmark,Iberia,Portugal",BCP PL,BCP.LS,2016,2787851756,,-308105000,1916931000,1916931000,23938000,EUR,2082462000,0,15059920000,71264811000,65999630000,15059920000,6507511000,4382116000
Climate Change,1405,Banco do Brasil S/A,South America,Brazil,Public,"Banks, Diverse Financials, Insurance","Benchmark,Emerging Markets,Brazil,CCGR1000",BBAS3 BZ,BBAS3.SA,2016,24366264011,,127950790000,91539057000,91539057000,8033556000,BRL,112624653000,0,116256748000,1401376974000,1314183222000,116256748000,353851000000,83980784000
Climate Change,1408,Banco de Galicia y Buenos Aires S.A.,South America,Argentina,Public,"Banks, Diverse Financials, Insurance",Self selected companies climate change,GALI AR,GALI,2016,,,,,,,BRL,,,,,,,,
Climate Change,1411,Bank of Ireland,Ireland,Ireland,Public,"Banks, Diverse Financials, Insurance","Benchmark,FTSE All-World,Euro,Ireland",BKIR ID,BKIR.L,2016,,,,,,,BRL,,,,,,,,
Climate Change,1417,Bank of Montreal,Canada,Canada,Public,"Banks, Diverse Financials, Insurance","Benchmark,FTSE All-World,Global 500,CCGR1800,Canada,CCGR1000",BMO CN,BMO.TO,2016,62552638079,,11181000000,20947000000,20947000000,4622000000,CAD,36102000000,55663000000,149985000000,687935000000,645607000000,174220000000,4439000000,42328000000
Climate Change,1425,Banco Sabadell,Southern Europe,Spain,Public,"Banks, Diverse Financials, Insurance","Benchmark,Euro,Iberia,Spain",SAB SM,SAB.MC,2016,7345442176,,1409897000,5649434000,5649434000,710432000,EUR,14008383000,0,21909816000,212507719000,199424743000,21909816000,34428345000,13033308000
Climate Change,1440,Banco Popular Espanol S.A.,Southern Europe,Spain,Public,"Banks, Diverse Financials, Insurance","Benchmark,Euro,Iberia,Spain",POP SM,POP.MC,2016,,,,,,,EUR,,,,,,,,
