Account number,Organization,Country,Region,Public,Samples,Primary activity,Primary sector,Primary industry,Primary questionnaire sector,Tickers,Authority types,Symbol_1,Year,Market_Cap,Employee_Count,ebitda,Revenue,grossProfit,netIncome,reportedCurrency,cashAndCashEquivalents,shortTermInvestments,longTermInvestments,totalAssets,totalLiabilities,totalInvestments,totalDebt,totalEquity
1124,ATENTO BRASIL S/A,Brazil,,public,,Telecommunications services,"Media, telecommunications & data center services",Services,General,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
1290,Axel Springer SE,Germany,,public," Benchmark, Continuity Climate Change",Web-based services,Web & marketing services,Services,General," SPR GR, SPRA GY"," Investor, Supply Chain",SPR,2021,4461082319,16100,23200000,3953000000,-117800000,-538000000,USD,1478600000,0,800000,7737300000,7288500000,800000,3879200000,448800000
1602,Baytex Energy Corp.,Canada,,public," Benchmark, Climate High Impact Sample, Continuity Climate Change",Oil & gas extraction,Oil & gas extraction & production,Fossil Fuels,Oil & gas, BTE CN, Investor,BTE.TO,2021,2211175380,,986264000,1868195000,603507000,1613600000,CAD,-7765000,0,0,4834643000,2623314000,0,1387463000,2211329000
1812,Bic,France,,public," Benchmark, Continuity Climate Change, France",Homeware,Leisure & home manufacturing,Manufacturing,General, BB FP," Investor, Supply Chain",BB.PA,2021,2128220312,,390543000,1831895000,930753000,314195000,EUR,468914000,0,20283000,2495840000,772020000,20283000,100069000,1723820000
1932,BMW AG,Germany,,public," Benchmark, Climate High Impact Sample, Continuity Climate Change, DACH, Environmental, Euro, FTSE All-World, Global 500, MSCI ACWI",Automobiles,Transportation equipment,Manufacturing,Transport OEMS, BMW GR," Investor, Supply Chain",BMW.DE,2021,58359012852,,22873000000,111239000000,21986000000,12382000000,EUR,16009000000,5800000000,2268000000,229527000000,154395000000,8068000000,83733000000,75132000000
1395,Banco Bradesco S/A,Brazil,,public," Benchmark, Climate High Impact Sample, Continuity Climate Change, Emerging Markets, Environmental, Latin America, MSCI ACWI",Banks,Financial services,Services,Financial services, BBDC4 BZ," Investor, Supply Chain",BBDC4.SA,2021,165115998080,,38416785000,102428576000,102428576000,23172322000,BRL,128420683000,193516537000,758349633000,1675572193000,239149599000,951866170000,238941564000,150228707000
1516,BASF SE,Germany,,public," Benchmark, Climate High Impact Sample, Continuity Climate Change, DACH, Environmental, Euro, Fixed Income, FTSE All-World, Global 500, MSCI ACWI",Specialty chemicals,Chemicals,Materials,Chemicals, BAS GR," Investor, Supply Chain",BAS.DE,2021,56456831142,,12399000000,78598000000,19797000000,5523000000,EUR,2624000000,208000000,12750000000,87383000000,45302000000,12958000000,19136000000,42081000000
1639,"Becton, Dickinson and Co.",United States of America,,public," Benchmark, Climate High Impact Sample, Continuity Climate Change, FTSE All-World, Global 500, MSCI ACWI, S&P 500",Medical equipment,Medical equipment & supplies,"Biotech, health care & pharma",General, BDX US," Investor, Supply Chain",BDX,2021,69935878740,0,5169000000,20248000000,9427000000,2092000000,USD,2283000000,12000000,-5225000000,53866000000,30189000000,12000000,17610000000,23677000000
1681,"Benesse Holdings, Inc.",Japan,,public," Benchmark, Continuity Climate Change, Japan, MSCI ACWI",Education services,Other services,Services,General, 9783 JP, Investor,9783.T,2021,217794708000,,40263000000,431943000000,192759000000,1064000000,JPY,125786000000,18995000000,56283000000,540598000000,384437000000,21519000000,136484000000,156161000000
1819,Biffa Plc,United Kingdom of Great Britain and Northern Ireland,,public," Continuity Climate Change, UK",Waste management,Non-energy utilities,Infrastructure,General, BIFF LN," Investor, Supply Chain",BIFF.L,2021,,,80400000,1042000000,33500000,-40500000,GBP,22900000,12800000,-3200000,1420600000,962700000,9600000,481300000,457900000
138,Absa Group Limited,South Africa,,public," Benchmark, Climate High Impact Sample, Continuity Climate Change, MSCI ACWI, South Africa",Banks,Financial services,Services,Financial services, ABG SJ, Investor,ABG.JO,2021,126894846303,,31672000000,85809000000,85809000000,18348000000,ZAR,66041000000,0,418532000000,1640833000000,1493524000000,418532000000,161431000000,147309000000
399,Aisin Corporation,Japan,,public," Benchmark, Climate High Impact Sample, Continuity Climate Change, Environmental, Japan, MSCI ACWI",Fabricated metal components,Metal products manufacturing,Manufacturing,General, 7259 JP," Investor, Supply Chain",7259.T,2021,1188525230550,,489409000000,3917434000000,448492000000,141941000000,JPY,386906000000,67305000000,728565000000,4205801000000,2209293000000,795870000000,944307000000,1996508000000
609,Alumina Limited,Australia,,public," ASX 100, Australia, Benchmark, Climate High Impact Sample, Continuity Climate Change, Environmental",Aluminum,"Metal smelting, refining & forming",Materials,Metals & mining, AWC AU, Investor,AWC.AX,2021,5409782722,,-17719810,0,0,187600000,AUD,12516333,0,2395708685,2413451619,95041606,2395708685,91740595,2318410013
625,alstria office REIT-AG,Germany,,public," Continuity Climate Change, DACH",REIT,Financial services,Services,Real estate, AOX GR, Investor,AOX.DE,2021,3462919579,,237080000,222578000,163271000,209678000,EUR,313684000,0,40108000,5234372000,1867289000,40108000,1722272000,3367083000
682,Amphenol Corporation,United States of America,,public," Benchmark, Climate High Impact Sample, Continuity Climate Change, Environmental, FTSE All-World, Global 500, MSCI ACWI, S&P 500",Electronic components,Electrical & electronic equipment,Manufacturing,General, APH US," Investor, Supply Chain",APH,2021,52327318000,90000,2570700000,10876300000,3401800000,1590800000,USD,1197100000,44300000,-424200000,14678400000,8299300000,44300000,4799900000,6379100000
983,Aryzta AG,Switzerland,,public," Benchmark, Continuity Climate Change, DACH, Environmental, Ireland",Baked goods & cereals,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco", ARYN SW," Investor, Supply Chain",ARYN.SW,2021,1130303125,,177700000,1525400000,266400000,-96500000,EUR,170900000,0,1481700000,2063699999,961600000,1481700000,373300000,1102100000
1134,Atlantia,Italy,,public," Benchmark, Climate High Impact Sample, Continuity Climate Change, Euro, Fixed Income, Italy, MSCI ACWI",Infrastructure upkeep & management,Land & property ownership & development,Infrastructure,General, ATL IM, Investor,ATL.MI,2021,,,4394000000,7116000000,5263000000,-544000000,EUR,6053000000,1349000000,3202000000,79865000000,63795000000,4551000000,35496000000,8140000000
276,A.P. Moller - Maersk,Denmark,,public," Benchmark, Climate High Impact Sample, Continuity Climate Change, Environmental, Euro, MSCI ACWI, Nordic",Marine freight,Marine transport,Transportation services,Transport services, MAERSKB DC," Investor, Supply Chain",MAERSKB.CO,2021,,,,,,,EUR,,,,,,,,
607,Allreal Holding AG,Switzerland,,public, DACH,Non-residential building construction,Construction,Infrastructure,Construction, ALLN SW, Investor,ALLN.SW,2021,3274759764,,183800000,552900000,228500000,182600000,CHF,73400000,-5000500000,5100800000,5804200000,3245900000,100300000,2725700000,2558300000
719,AMKOR TECHNOLOGY INC,United States of America,CDP NA,public, Self selected companies climate change,Industrial services,Industrial support services,Services,General, AMKR US," Investor, Supply Chain",AMKR,2021,6058750370,550,1330156000,6138329000,1225554000,642995000,USD,826744000,251530000,3815000,6038554000,3066008000,251530000,1286166000,2972546000
894,Arcadis,Netherlands,,public," Benelux, Climate High Impact Sample, Continuity Climate Change",Engineering services,Specialized professional services,Services,General, ARCAD NA," Investor, Supply Chain",ARCAD.AS,2021,3792252469,,354161000,3378486000,2564597000,167883000,EUR,320603000,-27861000,48857000,2736458000,1714818000,20996000,518673000,1021640000
902,ARC Resources Ltd.,Canada,,public," Benchmark, Canada, Climate High Impact Sample, Continuity Climate Change, Environmental",Oil & gas extraction,Oil & gas extraction & production,Fossil Fuels,Oil & gas, ARX CN, Investor,ARX.TO,2021,7920947000,,3103700000,5511500000,2615000000,786600000,CAD,-869300000,0,2500000,11380300000,5452800000,2500000,2574600000,5927500000
674,Amcor plc,Australia,,public," ASX 100, Australia, Benchmark, Climate High Impact Sample, Continuity Climate Change, Environmental, MSCI ACWI, S&P 500",Other containers & packaging,Light manufacturing,Manufacturing,General," AMCR UN, AMCR US"," Investor, Supply Chain",AMCR,2021,18051030000,46000,2000000000,12861000000,2732000000,939000000,USD,850000000,15000000,-139000000,17188000000,12367000000,-139000000,6289000000,4878000000
716,"Amgen, Inc.",United States of America,,public," Benchmark, Climate High Impact Sample, Continuity Climate Change, FTSE All-World, Global 500, MSCI ACWI, S&P 500",Biotechnology,Biotech & pharma,"Biotech, health care & pharma",General, AMGN US, Investor,AMGN,2021,123283560000,0,9403000000,25979000000,19525000000,5893000000,USD,7989000000,48000000,4511000000,61165000000,54465000000,48000000,33309000000,6700000000
722,AmorePacific Corporation,Republic of Korea,,public," Benchmark, Climate High Impact Sample, Continuity Climate Change, Emerging Markets, Korea, MSCI ACWI",Personal care & household products,Chemicals,Materials,General, 090430 KS, Investor,090430.KS,2021,11501341269000,,741221606530,4863128496700,3500489294270,193680578720,KRW,537693630650,592664832270,-224966749630,6116713932910,1372414055290,367698082640,390106150670,4744299877630
912,Archer Daniels Midland,United States of America,,public," Benchmark, Climate High Impact Sample, Continuity Climate Change, Environmental, FTSE All-World, MSCI ACWI, S&P 500",Agricultural products wholesale,"Trading, wholesale, distribution, rental & leasing",Retail,Agricultural commodities, ADM US," Investor, Supply Chain",ADM,2021,38255940000,41000,4774000000,85249000000,5987000000,2709000000,USD,943000000,46000000,5285000000,56136000000,33369000000,5285000000,10581000000,22767000000
1152,ATS Automation Tooling Systems,Canada,,public, Canada,Industrial machinery,Powered machinery,Manufacturing,Capital goods, ATA CN, Investor,ATA.TO,2021,,,192137000,1430052000,384257000,64092000,CAD,187467000,0,0,2196100000,1283440000,0,504780000,895264000
668,Ambuja Cements,India,,public," Benchmark, Climate High Impact Sample, Continuity Climate Change, Emerging Markets, Environmental, India, MSCI ACWI",Cement,Cement & concrete,Materials,Cement, ACEM IN, Investor,ACEM.BO,2021,,,,,,,CAD,,,,,,,,
699,"American International Group, Inc. (AIG)",United States of America,,public," Benchmark, Climate High Impact Sample, Continuity Climate Change, FTSE All-World, MSCI ACWI, S&P 500",Insurance,Financial services,Services,Financial services, AIG US," Investor, Supply Chain",AIG,2021,46415629562,36600,16197000000,51885000000,51885000000,10367000000,USD,2198000000,290559000000,297576000000,596112000000,30163000000,359292000000,30163000000,68912000000
960,Arendals Fossekompani ASA,Norway,,public, Nordic,Hydro generation,Renewable power generation,Power generation,Electric utilities, AFK NO, Investor,AFK.OL,2021,22597150000,,634654000,4196380000,2467807000,106709000,NOK,2708412000,15227000,119576000,6837898000,2929061000,134803000,1108920000,3908837000
1085,Associated British Foods,United Kingdom of Great Britain and Northern Ireland,,public," Benchmark, Climate High Impact Sample, Continuity Climate Change, Euro, FTSE All-World, MSCI ACWI, UK",Other food processing,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco", ABF LN," Investor, Supply Chain",ABF.L,2021,15843128152,,1776000000,13877000000,3133000000,478000000,GBP,2275000000,32000000,393000000,16895000000,6891000000,425000000,3687000000,10004000000
1149,Atos SE,France,,public," Benchmark, Continuity Climate Change, Euro, Fixed Income, France, MSCI ACWI",IT services,IT & software development,Services,General, ATO FP," Investor, Supply Chain",ATO.PA,2021,4096809702,,1052000000,10839000000,1630000000,-2962000000,EUR,3372000000,14000000,583000000,16819000000,12376000000,583000000,5853000000,4443000000
1487,Bankinter,Spain,,public," Benchmark, Continuity Climate Change, MSCI ACWI, Spain",Banks,Financial services,Services,Financial services, BKT SM, Investor,BKT.MC,2021,4052859792,,1550171000,2002206000,2002206000,397433000,EUR,24024898000,0,11790988000,107584108000,102731948000,11790988000,7736416000,4852160000
64,Abbott Laboratories,United States of America,,public," Benchmark, Climate High Impact Sample, Continuity Climate Change, FTSE All-World, Global 500, MSCI ACWI, S&P 500",Medical equipment,Medical equipment & supplies,"Biotech, health care & pharma",General, ABT US," Investor, Supply Chain",ABT,2021,246427617753,113000,10749000000,43075000000,24538000000,7071000000,USD,9799000000,450000000,816000000,75196000000,39172000000,1266000000,19006000000,36024000000
710,AmerisourceBergen Corp.,United States of America,,public," Benchmark, Climate High Impact Sample, Continuity Climate Change, Environmental, FTSE All-World, MSCI ACWI, S&P 500",Pharma & health care supplies wholesale & distribution,"Trading, wholesale, distribution, rental & leasing",Retail,General, ABC US," Investor, Supply Chain",ABC,2021,27806435159,42000,3408797000,213988843000,6943228000,1539932000,USD,2547142000,0,0,57337805000,56753394000,0,6683924000,584411000
868,Applied Materials Inc.,United States of America,,public," Benchmark, Climate High Impact Sample, Continuity Climate Change, Environmental, FTSE All-World, Global 500, MSCI ACWI, S&P 500",Industrial machinery,Powered machinery,Manufacturing,Capital goods, AMAT US," Investor, Supply Chain",AMAT,2021,139893040000,27000,7712000000,23063000000,10914000000,5888000000,USD,4995000000,464000000,2055000000,25825000000,13578000000,2519000000,5452000000,12247000000
1193,ams AG,Austria,,public," Continuity Climate Change, DACH",Electronic components,Electrical & electronic equipment,Manufacturing,General, AMS SW," Investor, Supply Chain",AMS.SW,2021,4148749750,,734000000,5038000000,1440000000,-32000000,EUR,1331000000,6000000,175000000,9644000000,6494000000,181000000,3396000000,3150000000
1591,Signature Aviation PLC,United Kingdom of Great Britain and Northern Ireland,,public," Continuity Climate Change, UK",Transportation support services,Industrial support services,Services,General, SIG LN, Investor,SIG.L,2021,,,,,,,EUR,,,,,,,,
1287,AXA Group,France,,public," Benchmark, Climate High Impact Sample, Continuity Climate Change, Euro, Fixed Income, France, FTSE All-World, Global 500, MSCI ACWI",Insurance,Financial services,Services,Financial services, CS FP," Investor, Supply Chain",CS.PA,2021,62181246645,,-944000000,122171000000,122171000000,7294000000,EUR,25051000000,1000000,39831000000,775491000000,692512000000,39832000000,57220000000,82979000000
